date,project,users
2019-07-24T00:00:00+00:00,Kyber,19068
2019-07-25T00:00:00+00:00,Kyber,19161
2019-07-26T00:00:00+00:00,Kyber,19250
2019-07-27T00:00:00+00:00,Kyber,19364
2019-07-28T00:00:00+00:00,Kyber,19453
2019-07-29T00:00:00+00:00,Kyber,19553
2019-07-30T00:00:00+00:00,Kyber,19671
2019-07-31T00:00:00+00:00,Kyber,19757
2019-08-01T00:00:00+00:00,Kyber,19881
2019-08-02T00:00:00+00:00,Kyber,20028
2019-08-03T00:00:00+00:00,Kyber,20140
2019-08-04T00:00:00+00:00,Kyber,20254
2019-08-05T00:00:00+00:00,Kyber,20393
2019-08-06T00:00:00+00:00,Kyber,20502
2019-08-07T00:00:00+00:00,Kyber,20605
2019-08-08T00:00:00+00:00,Kyber,20727
2019-08-09T00:00:00+00:00,Kyber,20850
2019-08-10T00:00:00+00:00,Kyber,20932
2019-08-11T00:00:00+00:00,Kyber,20994
2019-08-12T00:00:00+00:00,Kyber,21067
2019-08-13T00:00:00+00:00,Kyber,21147
2019-08-14T00:00:00+00:00,Kyber,21248
2019-08-15T00:00:00+00:00,Kyber,21351
2019-08-16T00:00:00+00:00,Kyber,21429
2019-08-17T00:00:00+00:00,Kyber,21538
2019-08-18T00:00:00+00:00,Kyber,21615
2019-08-19T00:00:00+00:00,Kyber,21701
2019-08-20T00:00:00+00:00,Kyber,21800
2019-08-21T00:00:00+00:00,Kyber,21907
2019-08-22T00:00:00+00:00,Kyber,22045
2019-08-23T00:00:00+00:00,Kyber,22133
2019-08-24T00:00:00+00:00,Kyber,22218
2019-08-25T00:00:00+00:00,Kyber,22293
2019-08-26T00:00:00+00:00,Kyber,22403
2019-08-27T00:00:00+00:00,Kyber,22486
2019-08-28T00:00:00+00:00,Kyber,22634
2019-08-29T00:00:00+00:00,Kyber,22747
2019-08-30T00:00:00+00:00,Kyber,22849
2019-08-31T00:00:00+00:00,Kyber,22937
2019-09-01T00:00:00+00:00,Kyber,23019
2019-09-02T00:00:00+00:00,Kyber,23112
2019-09-03T00:00:00+00:00,Kyber,23209
2019-09-04T00:00:00+00:00,Kyber,23300
2019-09-05T00:00:00+00:00,Kyber,23413
2019-09-06T00:00:00+00:00,Kyber,23501
2019-09-07T00:00:00+00:00,Kyber,23581
2019-09-08T00:00:00+00:00,Kyber,23666
2019-09-09T00:00:00+00:00,Kyber,23743
2019-09-10T00:00:00+00:00,Kyber,23819
2019-09-11T00:00:00+00:00,Kyber,23889
2019-09-12T00:00:00+00:00,Kyber,23999
2019-09-13T00:00:00+00:00,Kyber,24064
2019-09-14T00:00:00+00:00,Kyber,24156
2019-09-15T00:00:00+00:00,Kyber,24230
2019-09-16T00:00:00+00:00,Kyber,24310
2019-09-17T00:00:00+00:00,Kyber,24430
2019-09-18T00:00:00+00:00,Kyber,24519
2019-09-19T00:00:00+00:00,Kyber,24614
2019-09-20T00:00:00+00:00,Kyber,24706
2019-09-21T00:00:00+00:00,Kyber,24791
2019-09-22T00:00:00+00:00,Kyber,24858
2019-09-23T00:00:00+00:00,Kyber,24936
2019-09-24T00:00:00+00:00,Kyber,25040
2019-09-25T00:00:00+00:00,Kyber,25130
2019-09-26T00:00:00+00:00,Kyber,25220
2019-09-27T00:00:00+00:00,Kyber,25282
2019-09-28T00:00:00+00:00,Kyber,25383
2019-09-29T00:00:00+00:00,Kyber,25493
2019-09-30T00:00:00+00:00,Kyber,25570
2019-10-01T00:00:00+00:00,Kyber,25685
2019-10-02T00:00:00+00:00,Kyber,25782
2019-10-03T00:00:00+00:00,Kyber,25862
2019-10-04T00:00:00+00:00,Kyber,25924
2019-10-05T00:00:00+00:00,Kyber,25987
2019-10-06T00:00:00+00:00,Kyber,26097
2019-10-07T00:00:00+00:00,Kyber,26194
2019-10-08T00:00:00+00:00,Kyber,26311
2019-10-09T00:00:00+00:00,Kyber,26461
2019-10-10T00:00:00+00:00,Kyber,26607
2019-10-11T00:00:00+00:00,Kyber,26697
2019-10-12T00:00:00+00:00,Kyber,26804
2019-10-13T00:00:00+00:00,Kyber,26892
2019-10-14T00:00:00+00:00,Kyber,27008
2019-10-15T00:00:00+00:00,Kyber,27139
2019-10-16T00:00:00+00:00,Kyber,27253
2019-10-17T00:00:00+00:00,Kyber,27347
2019-10-18T00:00:00+00:00,Kyber,27442
2019-10-19T00:00:00+00:00,Kyber,27521
2019-10-20T00:00:00+00:00,Kyber,27612
2019-10-21T00:00:00+00:00,Kyber,27728
2019-10-22T00:00:00+00:00,Kyber,27808
2019-10-23T00:00:00+00:00,Kyber,27896
2019-10-24T00:00:00+00:00,Kyber,28007
2019-10-25T00:00:00+00:00,Kyber,28125
2019-10-26T00:00:00+00:00,Kyber,28274
2019-10-27T00:00:00+00:00,Kyber,28371
2019-10-28T00:00:00+00:00,Kyber,28485
2019-10-29T00:00:00+00:00,Kyber,28622
2019-10-30T00:00:00+00:00,Kyber,28752
2019-10-31T00:00:00+00:00,Kyber,28843
2019-11-01T00:00:00+00:00,Kyber,28913
2019-11-02T00:00:00+00:00,Kyber,28988
2019-11-03T00:00:00+00:00,Kyber,29064
2019-11-04T00:00:00+00:00,Kyber,29139
2019-11-05T00:00:00+00:00,Kyber,29226
2019-11-06T00:00:00+00:00,Kyber,29336
2019-11-07T00:00:00+00:00,Kyber,29438
2019-11-08T00:00:00+00:00,Kyber,29555
2019-11-09T00:00:00+00:00,Kyber,29649
2019-11-10T00:00:00+00:00,Kyber,29722
2019-11-11T00:00:00+00:00,Kyber,29812
2019-11-12T00:00:00+00:00,Kyber,29917
2019-11-13T00:00:00+00:00,Kyber,30014
2019-11-14T00:00:00+00:00,Kyber,30128
2019-11-15T00:00:00+00:00,Kyber,30227
2019-11-16T00:00:00+00:00,Kyber,30328
2019-11-17T00:00:00+00:00,Kyber,30457
2019-11-18T00:00:00+00:00,Kyber,30599
2019-11-19T00:00:00+00:00,Kyber,30729
2019-11-20T00:00:00+00:00,Kyber,30846
2019-11-21T00:00:00+00:00,Kyber,30997
2019-11-22T00:00:00+00:00,Kyber,31162
2019-11-23T00:00:00+00:00,Kyber,31288
2019-11-24T00:00:00+00:00,Kyber,31425
2019-11-25T00:00:00+00:00,Kyber,31599
2019-11-26T00:00:00+00:00,Kyber,31711
2019-11-27T00:00:00+00:00,Kyber,31861
2019-11-28T00:00:00+00:00,Kyber,31996
2019-11-29T00:00:00+00:00,Kyber,32102
2019-11-30T00:00:00+00:00,Kyber,32195
2019-12-01T00:00:00+00:00,Kyber,32307
2019-12-02T00:00:00+00:00,Kyber,32411
2019-12-03T00:00:00+00:00,Kyber,32553
2019-12-04T00:00:00+00:00,Kyber,32658
2019-12-05T00:00:00+00:00,Kyber,32775
2019-12-06T00:00:00+00:00,Kyber,32923
2019-12-07T00:00:00+00:00,Kyber,33036
2019-12-08T00:00:00+00:00,Kyber,33157
2019-12-09T00:00:00+00:00,Kyber,33284
2019-12-10T00:00:00+00:00,Kyber,33369
2019-12-11T00:00:00+00:00,Kyber,33457
2019-12-12T00:00:00+00:00,Kyber,33565
2019-12-13T00:00:00+00:00,Kyber,33661
2019-12-14T00:00:00+00:00,Kyber,33728
2019-12-15T00:00:00+00:00,Kyber,33806
2019-12-16T00:00:00+00:00,Kyber,33920
2019-12-17T00:00:00+00:00,Kyber,34064
2019-12-18T00:00:00+00:00,Kyber,34228
2019-12-19T00:00:00+00:00,Kyber,34354
2019-12-20T00:00:00+00:00,Kyber,34488
2019-12-21T00:00:00+00:00,Kyber,34590
2019-12-22T00:00:00+00:00,Kyber,34708
2019-12-23T00:00:00+00:00,Kyber,34830
2019-12-24T00:00:00+00:00,Kyber,34923
2019-12-25T00:00:00+00:00,Kyber,35003
2019-12-26T00:00:00+00:00,Kyber,35069
2019-12-27T00:00:00+00:00,Kyber,35155
2019-12-28T00:00:00+00:00,Kyber,35268
2019-12-29T00:00:00+00:00,Kyber,35372
2019-12-30T00:00:00+00:00,Kyber,35471
2019-12-31T00:00:00+00:00,Kyber,35573
2020-01-01T00:00:00+00:00,Kyber,35682
2020-01-02T00:00:00+00:00,Kyber,35771
2020-01-03T00:00:00+00:00,Kyber,35871
2020-01-04T00:00:00+00:00,Kyber,35975
2020-01-05T00:00:00+00:00,Kyber,36079
2020-01-06T00:00:00+00:00,Kyber,36185
2020-01-07T00:00:00+00:00,Kyber,36333
2020-01-08T00:00:00+00:00,Kyber,36423
2020-01-09T00:00:00+00:00,Kyber,36517
2020-01-10T00:00:00+00:00,Kyber,36642
2020-01-11T00:00:00+00:00,Kyber,36740
2020-01-12T00:00:00+00:00,Kyber,36836
2020-01-13T00:00:00+00:00,Kyber,36929
2020-01-14T00:00:00+00:00,Kyber,37080
2020-01-15T00:00:00+00:00,Kyber,37223
2020-01-16T00:00:00+00:00,Kyber,37347
2020-01-17T00:00:00+00:00,Kyber,37458
2020-01-18T00:00:00+00:00,Kyber,37612
2020-01-19T00:00:00+00:00,Kyber,37729
2020-01-20T00:00:00+00:00,Kyber,37831
2020-01-21T00:00:00+00:00,Kyber,37950
2020-01-22T00:00:00+00:00,Kyber,38080
2020-01-23T00:00:00+00:00,Kyber,38196
2020-01-24T00:00:00+00:00,Kyber,38299
2020-01-25T00:00:00+00:00,Kyber,38404
2020-01-26T00:00:00+00:00,Kyber,38508
2020-01-27T00:00:00+00:00,Kyber,38639
2020-01-28T00:00:00+00:00,Kyber,38780
2020-01-29T00:00:00+00:00,Kyber,38927
2020-01-30T00:00:00+00:00,Kyber,39068
2020-01-31T00:00:00+00:00,Kyber,39226
2020-02-01T00:00:00+00:00,Kyber,39373
2020-02-02T00:00:00+00:00,Kyber,39529
2020-02-03T00:00:00+00:00,Kyber,39691
2020-02-04T00:00:00+00:00,Kyber,39914
2020-02-05T00:00:00+00:00,Kyber,40131
2020-02-06T00:00:00+00:00,Kyber,40353
2020-02-07T00:00:00+00:00,Kyber,40554
2020-02-08T00:00:00+00:00,Kyber,40765
2020-02-09T00:00:00+00:00,Kyber,40987
2020-02-10T00:00:00+00:00,Kyber,41159
2020-02-11T00:00:00+00:00,Kyber,41347
2020-02-12T00:00:00+00:00,Kyber,41618
2020-02-13T00:00:00+00:00,Kyber,41871
2020-02-14T00:00:00+00:00,Kyber,42140
2020-02-15T00:00:00+00:00,Kyber,42441
2020-02-16T00:00:00+00:00,Kyber,42662
2020-02-17T00:00:00+00:00,Kyber,42876
2020-02-18T00:00:00+00:00,Kyber,43151
2020-02-19T00:00:00+00:00,Kyber,43401
2020-02-20T00:00:00+00:00,Kyber,43696
2020-02-21T00:00:00+00:00,Kyber,43939
2020-02-22T00:00:00+00:00,Kyber,44193
2020-02-23T00:00:00+00:00,Kyber,44445
2020-02-24T00:00:00+00:00,Kyber,44665
2020-02-25T00:00:00+00:00,Kyber,44884
2020-02-26T00:00:00+00:00,Kyber,45137
2020-02-27T00:00:00+00:00,Kyber,45329
2020-02-28T00:00:00+00:00,Kyber,45542
2020-02-29T00:00:00+00:00,Kyber,45726
2020-03-01T00:00:00+00:00,Kyber,46028
2020-03-02T00:00:00+00:00,Kyber,46243
2020-03-03T00:00:00+00:00,Kyber,46500
2020-03-04T00:00:00+00:00,Kyber,46832
2020-03-05T00:00:00+00:00,Kyber,47104
2020-03-06T00:00:00+00:00,Kyber,47382
2020-03-07T00:00:00+00:00,Kyber,47673
2020-03-08T00:00:00+00:00,Kyber,47934
2020-03-09T00:00:00+00:00,Kyber,48189
2020-03-10T00:00:00+00:00,Kyber,48447
2020-03-11T00:00:00+00:00,Kyber,48704
2020-03-12T00:00:00+00:00,Kyber,48977
2020-03-13T00:00:00+00:00,Kyber,49279
2020-03-14T00:00:00+00:00,Kyber,49571
2020-03-15T00:00:00+00:00,Kyber,49791
2020-03-16T00:00:00+00:00,Kyber,50022
2020-03-17T00:00:00+00:00,Kyber,50193
2020-03-18T00:00:00+00:00,Kyber,50355
2020-03-19T00:00:00+00:00,Kyber,50579
2020-03-20T00:00:00+00:00,Kyber,50796
2020-03-21T00:00:00+00:00,Kyber,51036
2020-03-22T00:00:00+00:00,Kyber,51200
2020-03-23T00:00:00+00:00,Kyber,51382
2020-03-24T00:00:00+00:00,Kyber,51540
2020-03-25T00:00:00+00:00,Kyber,51678
2020-03-26T00:00:00+00:00,Kyber,51829
2020-03-27T00:00:00+00:00,Kyber,51951
2020-03-28T00:00:00+00:00,Kyber,52122
2020-03-29T00:00:00+00:00,Kyber,52297
2020-03-30T00:00:00+00:00,Kyber,52472
2020-03-31T00:00:00+00:00,Kyber,52651
2020-04-01T00:00:00+00:00,Kyber,52825
2020-04-02T00:00:00+00:00,Kyber,53031
2020-04-03T00:00:00+00:00,Kyber,53229
2020-04-04T00:00:00+00:00,Kyber,53390
2020-04-05T00:00:00+00:00,Kyber,53542
2020-04-06T00:00:00+00:00,Kyber,53768
2020-04-07T00:00:00+00:00,Kyber,54076
2020-04-08T00:00:00+00:00,Kyber,54361
2020-04-09T00:00:00+00:00,Kyber,54599
2020-04-10T00:00:00+00:00,Kyber,54852
2020-04-11T00:00:00+00:00,Kyber,55032
2020-04-12T00:00:00+00:00,Kyber,55240
2020-04-13T00:00:00+00:00,Kyber,55457
2020-04-14T00:00:00+00:00,Kyber,55681
2020-04-15T00:00:00+00:00,Kyber,55898
2020-04-16T00:00:00+00:00,Kyber,56133
2020-04-17T00:00:00+00:00,Kyber,56392
2020-04-18T00:00:00+00:00,Kyber,56671
2020-04-19T00:00:00+00:00,Kyber,57003
2020-04-20T00:00:00+00:00,Kyber,57271
2020-04-21T00:00:00+00:00,Kyber,57530
2020-04-22T00:00:00+00:00,Kyber,57809
2020-04-23T00:00:00+00:00,Kyber,58129
2020-04-24T00:00:00+00:00,Kyber,58663
2020-04-25T00:00:00+00:00,Kyber,59080
2020-04-26T00:00:00+00:00,Kyber,59740
2020-04-27T00:00:00+00:00,Kyber,60518
2020-04-28T00:00:00+00:00,Kyber,60910
2020-04-29T00:00:00+00:00,Kyber,61207
2020-04-30T00:00:00+00:00,Kyber,61485
2020-05-01T00:00:00+00:00,Kyber,61799
2020-05-02T00:00:00+00:00,Kyber,62094
2020-05-03T00:00:00+00:00,Kyber,62367
2020-05-04T00:00:00+00:00,Kyber,62629
2020-05-05T00:00:00+00:00,Kyber,62910
2020-05-06T00:00:00+00:00,Kyber,63193
2020-05-07T00:00:00+00:00,Kyber,63465
2020-05-08T00:00:00+00:00,Kyber,63723
2020-05-09T00:00:00+00:00,Kyber,64025
2020-05-10T00:00:00+00:00,Kyber,64300
2020-05-11T00:00:00+00:00,Kyber,64636
2020-05-12T00:00:00+00:00,Kyber,64915
2020-05-13T00:00:00+00:00,Kyber,65134
2020-05-14T00:00:00+00:00,Kyber,65357
2020-05-15T00:00:00+00:00,Kyber,65618
2020-05-16T00:00:00+00:00,Kyber,65910
2020-05-17T00:00:00+00:00,Kyber,66269
2020-05-18T00:00:00+00:00,Kyber,66554
2020-05-19T00:00:00+00:00,Kyber,66911
2020-05-20T00:00:00+00:00,Kyber,67444
2020-05-21T00:00:00+00:00,Kyber,67852
2020-05-22T00:00:00+00:00,Kyber,68191
2020-05-23T00:00:00+00:00,Kyber,68567
2020-05-24T00:00:00+00:00,Kyber,68885
2020-05-25T00:00:00+00:00,Kyber,69144
2020-05-26T00:00:00+00:00,Kyber,69424
2020-05-27T00:00:00+00:00,Kyber,69715
2020-05-28T00:00:00+00:00,Kyber,69983
2020-05-29T00:00:00+00:00,Kyber,70292
2020-05-30T00:00:00+00:00,Kyber,70566
2020-05-31T00:00:00+00:00,Kyber,70844
2020-06-01T00:00:00+00:00,Kyber,71111
2020-06-02T00:00:00+00:00,Kyber,71405
2020-06-03T00:00:00+00:00,Kyber,71772
2020-06-04T00:00:00+00:00,Kyber,72028
2020-06-05T00:00:00+00:00,Kyber,72306
2020-06-06T00:00:00+00:00,Kyber,72500
2020-06-07T00:00:00+00:00,Kyber,72697
2020-06-08T00:00:00+00:00,Kyber,72905
2020-06-09T00:00:00+00:00,Kyber,73168
2020-06-10T00:00:00+00:00,Kyber,73522
2020-06-11T00:00:00+00:00,Kyber,73831
2020-06-12T00:00:00+00:00,Kyber,74127
2020-06-13T00:00:00+00:00,Kyber,74407
2020-06-14T00:00:00+00:00,Kyber,74697
2020-06-15T00:00:00+00:00,Kyber,74984
2020-06-16T00:00:00+00:00,Kyber,75286
2020-06-17T00:00:00+00:00,Kyber,75613
2020-06-18T00:00:00+00:00,Kyber,75934
2020-06-19T00:00:00+00:00,Kyber,76307
2020-06-20T00:00:00+00:00,Kyber,76788
2020-06-21T00:00:00+00:00,Kyber,77235
2020-06-22T00:00:00+00:00,Kyber,77649
2020-06-23T00:00:00+00:00,Kyber,78001
2020-06-24T00:00:00+00:00,Kyber,78490
2020-06-25T00:00:00+00:00,Kyber,78813
2020-06-26T00:00:00+00:00,Kyber,79300
2020-06-27T00:00:00+00:00,Kyber,79713
2020-06-28T00:00:00+00:00,Kyber,80054
2020-06-29T00:00:00+00:00,Kyber,80345
2020-06-30T00:00:00+00:00,Kyber,80626
2020-07-01T00:00:00+00:00,Kyber,80961
2020-07-02T00:00:00+00:00,Kyber,81309
2020-07-03T00:00:00+00:00,Kyber,81708
2020-07-04T00:00:00+00:00,Kyber,82070
2020-07-05T00:00:00+00:00,Kyber,82369
2020-07-06T00:00:00+00:00,Kyber,82673
2020-07-07T00:00:00+00:00,Kyber,83198
2020-07-08T00:00:00+00:00,Kyber,83784
2020-07-09T00:00:00+00:00,Kyber,84318
2020-07-10T00:00:00+00:00,Kyber,84656
2020-07-11T00:00:00+00:00,Kyber,85011
2020-07-12T00:00:00+00:00,Kyber,85465
2020-07-13T00:00:00+00:00,Kyber,85966
2020-07-14T00:00:00+00:00,Kyber,86352
2020-07-15T00:00:00+00:00,Kyber,86818
2020-07-16T00:00:00+00:00,Kyber,87211
2020-07-17T00:00:00+00:00,Kyber,87663
2020-07-18T00:00:00+00:00,Kyber,88275
2020-07-19T00:00:00+00:00,Kyber,88800
2020-07-20T00:00:00+00:00,Kyber,89265
2020-07-21T00:00:00+00:00,Kyber,89701
2020-07-22T00:00:00+00:00,Kyber,90139
2020-07-23T00:00:00+00:00,Kyber,90558
2020-07-24T00:00:00+00:00,Kyber,90909
2020-07-25T00:00:00+00:00,Kyber,91318
2020-07-26T00:00:00+00:00,Kyber,91798
2020-07-27T00:00:00+00:00,Kyber,92515
2020-07-28T00:00:00+00:00,Kyber,92873
2020-07-29T00:00:00+00:00,Kyber,93217
2020-07-30T00:00:00+00:00,Kyber,93536
2020-07-31T00:00:00+00:00,Kyber,93891
2020-08-01T00:00:00+00:00,Kyber,94372
2020-08-02T00:00:00+00:00,Kyber,94705
2020-08-03T00:00:00+00:00,Kyber,95060
2020-08-04T00:00:00+00:00,Kyber,95357
2020-08-05T00:00:00+00:00,Kyber,95640
2020-08-06T00:00:00+00:00,Kyber,95941
2020-08-07T00:00:00+00:00,Kyber,96235
2020-08-08T00:00:00+00:00,Kyber,96558
2020-08-09T00:00:00+00:00,Kyber,96846
2020-08-10T00:00:00+00:00,Kyber,97114
2020-08-11T00:00:00+00:00,Kyber,97356
2020-08-12T00:00:00+00:00,Kyber,97579
2020-08-13T00:00:00+00:00,Kyber,97771
2020-08-14T00:00:00+00:00,Kyber,97963
2020-08-15T00:00:00+00:00,Kyber,98179
2020-08-16T00:00:00+00:00,Kyber,98427
2020-08-17T00:00:00+00:00,Kyber,98654
2020-08-18T00:00:00+00:00,Kyber,98872
2020-08-19T00:00:00+00:00,Kyber,99048
2020-08-20T00:00:00+00:00,Kyber,99234
2020-08-21T00:00:00+00:00,Kyber,99423
2020-08-22T00:00:00+00:00,Kyber,99615
2020-08-23T00:00:00+00:00,Kyber,99800
2020-08-24T00:00:00+00:00,Kyber,99970
2020-08-25T00:00:00+00:00,Kyber,100143
2020-08-26T00:00:00+00:00,Kyber,100373
2020-08-27T00:00:00+00:00,Kyber,100565
2020-08-28T00:00:00+00:00,Kyber,100770
2020-08-29T00:00:00+00:00,Kyber,100955
2020-08-30T00:00:00+00:00,Kyber,101085
2020-08-31T00:00:00+00:00,Kyber,101207
2020-09-01T00:00:00+00:00,Kyber,101296
2020-09-02T00:00:00+00:00,Kyber,101350
2020-09-03T00:00:00+00:00,Kyber,101426
2020-09-04T00:00:00+00:00,Kyber,101541
2020-09-05T00:00:00+00:00,Kyber,101651
2020-09-06T00:00:00+00:00,Kyber,101813
2020-09-07T00:00:00+00:00,Kyber,101947
2020-09-08T00:00:00+00:00,Kyber,102070
2020-09-09T00:00:00+00:00,Kyber,102176
2020-09-10T00:00:00+00:00,Kyber,102288
2020-09-11T00:00:00+00:00,Kyber,102381
2020-09-12T00:00:00+00:00,Kyber,102486
2020-09-13T00:00:00+00:00,Kyber,102615
2020-09-14T00:00:00+00:00,Kyber,102707
2020-09-15T00:00:00+00:00,Kyber,102773
2020-09-16T00:00:00+00:00,Kyber,102853
2020-09-17T00:00:00+00:00,Kyber,102911
2020-09-18T00:00:00+00:00,Kyber,103005
2020-09-19T00:00:00+00:00,Kyber,103141
2020-09-20T00:00:00+00:00,Kyber,103271
2020-09-21T00:00:00+00:00,Kyber,103382
2020-09-22T00:00:00+00:00,Kyber,103514
2020-09-23T00:00:00+00:00,Kyber,103650
2020-09-24T00:00:00+00:00,Kyber,103797
2020-09-25T00:00:00+00:00,Kyber,103904
2020-09-26T00:00:00+00:00,Kyber,104013
2020-09-27T00:00:00+00:00,Kyber,104122
2020-09-28T00:00:00+00:00,Kyber,104201
2020-09-29T00:00:00+00:00,Kyber,104273
2020-09-30T00:00:00+00:00,Kyber,104348
2020-10-01T00:00:00+00:00,Kyber,104435
2020-10-02T00:00:00+00:00,Kyber,104538
2020-10-03T00:00:00+00:00,Kyber,104623
2020-10-04T00:00:00+00:00,Kyber,104704
2020-10-05T00:00:00+00:00,Kyber,104787
2020-10-06T00:00:00+00:00,Kyber,104869
2020-10-07T00:00:00+00:00,Kyber,104962
2020-10-08T00:00:00+00:00,Kyber,105067
2020-10-09T00:00:00+00:00,Kyber,105180
2020-10-10T00:00:00+00:00,Kyber,105310
2020-10-11T00:00:00+00:00,Kyber,105497
2020-10-12T00:00:00+00:00,Kyber,105625
2020-10-13T00:00:00+00:00,Kyber,105775
2020-10-14T00:00:00+00:00,Kyber,105896
2020-10-15T00:00:00+00:00,Kyber,106017
2020-10-16T00:00:00+00:00,Kyber,106126
2020-10-17T00:00:00+00:00,Kyber,106233
2020-10-18T00:00:00+00:00,Kyber,106359
2020-10-19T00:00:00+00:00,Kyber,106447
2020-10-20T00:00:00+00:00,Kyber,106556
2020-10-21T00:00:00+00:00,Kyber,106674
2020-10-22T00:00:00+00:00,Kyber,106799
2020-10-23T00:00:00+00:00,Kyber,106919
2020-10-24T00:00:00+00:00,Kyber,107040
2020-10-25T00:00:00+00:00,Kyber,107177
2020-10-26T00:00:00+00:00,Kyber,107279
2020-10-27T00:00:00+00:00,Kyber,107414
2020-10-28T00:00:00+00:00,Kyber,107522
2020-10-29T00:00:00+00:00,Kyber,107605
2020-10-30T00:00:00+00:00,Kyber,107723
2020-10-31T00:00:00+00:00,Kyber,107832
2020-11-01T00:00:00+00:00,Kyber,107946
2020-11-02T00:00:00+00:00,Kyber,108070
2020-11-03T00:00:00+00:00,Kyber,108214
2020-11-04T00:00:00+00:00,Kyber,108329
2020-11-05T00:00:00+00:00,Kyber,108468
2020-11-06T00:00:00+00:00,Kyber,108607
2020-11-07T00:00:00+00:00,Kyber,108730
2020-11-08T00:00:00+00:00,Kyber,108845
2020-11-09T00:00:00+00:00,Kyber,108951
2020-11-10T00:00:00+00:00,Kyber,109044
2020-11-11T00:00:00+00:00,Kyber,109136
2020-11-12T00:00:00+00:00,Kyber,109209
2020-11-13T00:00:00+00:00,Kyber,109282
2020-11-14T00:00:00+00:00,Kyber,109381
2020-11-15T00:00:00+00:00,Kyber,109476
2020-11-16T00:00:00+00:00,Kyber,109552
2020-11-17T00:00:00+00:00,Kyber,109634
2020-11-18T00:00:00+00:00,Kyber,109697
2020-11-19T00:00:00+00:00,Kyber,109785
2020-11-20T00:00:00+00:00,Kyber,109871
2020-11-21T00:00:00+00:00,Kyber,109945
2020-11-22T00:00:00+00:00,Kyber,110045
2020-11-23T00:00:00+00:00,Kyber,110168
2020-11-24T00:00:00+00:00,Kyber,110252
2020-11-25T00:00:00+00:00,Kyber,110345
2020-11-26T00:00:00+00:00,Kyber,110425
2020-11-27T00:00:00+00:00,Kyber,110508
2020-11-28T00:00:00+00:00,Kyber,110618
2020-11-29T00:00:00+00:00,Kyber,110733
2020-11-30T00:00:00+00:00,Kyber,110811
2020-12-01T00:00:00+00:00,Kyber,110877
2020-12-02T00:00:00+00:00,Kyber,110967
2020-12-03T00:00:00+00:00,Kyber,111073
2020-12-04T00:00:00+00:00,Kyber,111176
2020-12-05T00:00:00+00:00,Kyber,111276
2020-12-06T00:00:00+00:00,Kyber,111378
2020-12-07T00:00:00+00:00,Kyber,111478
2020-12-08T00:00:00+00:00,Kyber,111574
2020-12-09T00:00:00+00:00,Kyber,111659
2020-12-10T00:00:00+00:00,Kyber,111744
2020-12-11T00:00:00+00:00,Kyber,111802
2020-12-12T00:00:00+00:00,Kyber,111878
2020-12-13T00:00:00+00:00,Kyber,111949
2020-12-14T00:00:00+00:00,Kyber,112010
2020-12-15T00:00:00+00:00,Kyber,112063
2020-12-16T00:00:00+00:00,Kyber,112143
2020-12-17T00:00:00+00:00,Kyber,112201
2020-12-18T00:00:00+00:00,Kyber,112288
2020-12-19T00:00:00+00:00,Kyber,112397
2020-12-20T00:00:00+00:00,Kyber,112517
2020-12-21T00:00:00+00:00,Kyber,112580
2020-12-22T00:00:00+00:00,Kyber,112669
2020-12-23T00:00:00+00:00,Kyber,112728
2020-12-24T00:00:00+00:00,Kyber,112833
2020-12-25T00:00:00+00:00,Kyber,113030
2020-12-26T00:00:00+00:00,Kyber,113237
2020-12-27T00:00:00+00:00,Kyber,113368
2020-12-28T00:00:00+00:00,Kyber,113469
2020-12-29T00:00:00+00:00,Kyber,113580
2020-12-30T00:00:00+00:00,Kyber,113677
2020-12-31T00:00:00+00:00,Kyber,113781
2021-01-01T00:00:00+00:00,Kyber,113882
2021-01-02T00:00:00+00:00,Kyber,114005
2021-01-03T00:00:00+00:00,Kyber,114116
2021-01-04T00:00:00+00:00,Kyber,114179
2021-01-05T00:00:00+00:00,Kyber,114253
2021-01-06T00:00:00+00:00,Kyber,114334
2021-01-07T00:00:00+00:00,Kyber,114425
2021-01-08T00:00:00+00:00,Kyber,114505
2021-01-09T00:00:00+00:00,Kyber,114600
2021-01-10T00:00:00+00:00,Kyber,114725
2021-01-11T00:00:00+00:00,Kyber,114775
2021-01-12T00:00:00+00:00,Kyber,114851
2021-01-13T00:00:00+00:00,Kyber,114951
2021-01-14T00:00:00+00:00,Kyber,115048
2021-01-15T00:00:00+00:00,Kyber,115121
2021-01-16T00:00:00+00:00,Kyber,115200
2021-01-17T00:00:00+00:00,Kyber,115303
2021-01-18T00:00:00+00:00,Kyber,115379
2021-01-19T00:00:00+00:00,Kyber,115458
2021-01-20T00:00:00+00:00,Kyber,115556
2021-01-21T00:00:00+00:00,Kyber,115628
2021-01-22T00:00:00+00:00,Kyber,115675
2021-01-23T00:00:00+00:00,Kyber,115756
2021-01-24T00:00:00+00:00,Kyber,115869
2021-01-25T00:00:00+00:00,Kyber,115965
2021-01-26T00:00:00+00:00,Kyber,116047
2021-01-27T00:00:00+00:00,Kyber,116122
2021-01-28T00:00:00+00:00,Kyber,116219
2021-01-29T00:00:00+00:00,Kyber,116284
2021-01-30T00:00:00+00:00,Kyber,116371
2021-01-31T00:00:00+00:00,Kyber,116459
2021-02-01T00:00:00+00:00,Kyber,116526
